instrs,symbol,has_jal,has_lui_or_gp,has_gte
31,AudioMus_Fail__Fi,1,1,0
31,Cars_QDUpdateVelGlue__FP8Car_tObj,0,0,0
31,CopSpeak_InitVars__Fv,1,1,0
31,DecDCTin,1,1,0
31,Draw_InitViewOTInGame__Fv,1,1,0
31,Night_SetWeatherColors__Fi,1,1,0
31,Render_StartRenderingWorldView__Fi,1,1,0
31,SPCHNFS_C_D_IN_PURS_LOOK_PERP_REPLY_LOC,1,0,0
31,SPCHNFS_C_D_IN_PURS_NEAR_PERP_REP_STS,1,0,0
31,TestForRelease__17AIState_Purgatory,0,1,0
31,Texture_InitPaletteSharing__Fv,1,1,0
31,UserFuncOpen,1,1,0
31,Weather_Restart__Fv,1,1,0
31,func_800E8940,1,0,0
31,iSNDpsxmemconstrain,0,1,0
31,iSNDremovepatches,1,0,0
31,stup1,1,1,0
31,writefile,1,1,0
32,AIInit_DeInitAICar__FP8Car_tObj,1,0,0
32,Anim_FreeHandle__Fi,1,1,0
32,CdPosToInt,0,0,0
32,DrawW_kCtrlWorld_High__FP25Draw_tGiveShelbyMoreCache,1,0,0
32,FILE_callbackop,1,1,0
32,Night_SetCopLightColors__Fii,1,1,0
32,SNDsetlimits,0,1,0
32,SetDrawArea,1,0,0
32,Sim_FadeInSFX__Fv,0,1,0
32,Skidmark_Stretch__FP16Skidmark_SegmentiP5tSkidP8coorddefP7CVECTORii,1,1,0
32,StUnSetRing,1,1,0
32,TrsProj_SetProjection__Fiiii,1,1,0
32,_ExitCard,1,1,0
32,fixedsin,1,0,0
32,func_800E5830,1,1,0
32,func_800EE9E4,0,1,0
32,iSNDdmservice,1,1,0
32,iSNDresolveheader,0,0,0
33,AILife_IsPositionInAnyVisibleArea__FP8coorddef,1,1,0
33,AILife_IsTrafficCarInAnyLiveArea__FP8Car_tObj,1,1,0
33,Anim_Handle__Fi,1,1,0
33,AudioCmn_LoadBank__FPci,1,1,0
33,AudioMus_Threshold__Fv,0,1,0
33,CdRead2,1,1,0
33,DrawW_GetAnimationTime__FP15Trk_AnimateInst,0,1,0
33,Draw_InitViewOT__Fv,1,1,0
33,FILE_init,1,1,0
33,Night_InitWeatherTables__Fv,1,1,0
33,Night_PauseLightningEffect__Fi,0,1,0
33,Object_InitCustomObjects__Fv,1,1,0
33,Physics_SimCar__FP8Car_tObj,1,0,0
33,SPCH_AddBank,1,1,0
33,SPCH_GetSampleDataRate,0,1,0
33,TextSys_LoadWordsGeneric__FiPc,1,1,0
33,Weather_SetIdentMatrix__Fv,0,0,0
33,__23AIDataRecord_AccTable_tPci26AIDataRecord_WhichRecord_t,1,1,0
33,_padSendAtLoadInfo,1,0,0
33,fixedcos,1,0,0
33,func_800F5530,1,1,0
33,func_800F8E44,1,1,0
33,func_800FC170,1,1,0
33,iSNDleaveaudio,1,1,0
33,iSPCH_BankMemAlloc,1,1,0
33,shapetoclutid,1,0,0
34,AIScript_SubmitPlayerAction__FP10AIScript_ti20AIScript_tPlayActioni,1,0,0
34,AIWorld_CalculateDeltaRoadYaw__FP8Car_tObj,1,1,0
34,AI_AvoidSpikeBelt__FP8Car_tObj,1,1,0
34,AI_CalcBestLineMerits__FP8Car_tObj,1,1,0
34,Anim_Restart__Fv,1,1,0
34,AudioClc_CalcDistance__FP17DRender_tCalcViewP8coorddef,0,0,0
34,AudioCmn_PlayFESFXVol__Fii,1,1,0
34,AudioCmn_RemoveAsyncSfx__Fi,1,1,0
34,AudioMus_BuildPlayList__FiPi,0,1,0
34,AudioMus_SetEntry__FP19AudioMus_tSongEntry,0,0,0
34,BworldSm_UpdateSimQuad__FP12BWorldSm_Pos,0,1,0
34,Camera_Kill__Fv,1,1,0
34,Camera_LookBack__FP10matrixtdefT0,0,0,0
34,DrawW_CalcSubdivision__FP25Draw_tGiveShelbyMoreCacheP12Draw_SVertexN31,0,0,0
34,Draw_DeInitViews__Fv,1,1,0
34,FastRandom_StartUp__FUi,0,1,0
34,Hrz_SetDitheringPrim__Fii,1,1,0
34,InitGeom,1,1,0
34,Night_RestartNightDriving__Fv,1,1,0
34,SNDSTRM_autovol,1,1,0
34,SNDstop,1,1,0
34,SPCHNFS_C_D_PERP_CRASH_GEN,1,0,0
34,SPCHNFS_C_D_PERP_LOST,1,0,0
34,StateExecute__12AIState_Base,1,1,0
34,TrsProj_TransPtN16__FP10RelCoord16P8coorddefi,0,0,1
34,__15AIHigh_BasicCopP8Car_tObji,1,1,0
34,__17AIHigh_BTC_AIPerpP8Car_tObj,1,1,0
34,___13AIState_Chase,1,1,0
34,iSNDgetdata,0,1,0
34,iSNDstreamgetrequestptr,1,0,0
34,iSPCH_SearchEventDat,1,0,0
35,AIHigh_CleanUp__Fv,1,1,0
35,AISpeeds_RandomizeTrafficSpeed__FP8Car_tObji,0,1,0
35,AI_ChooseBestLane__FP8Car_tObj,0,1,0
35,AssignToPlayer__10AIHigh_CopP13AIHigh_Player,1,0,0
35,AudioCmn_UnPause__Fv,1,1,0
35,CalculateCloseTargettingAheadSlowDownFactor__13AIState_Chase,0,1,0
35,Camera_SetAboveGround__FiP8coorddef,1,1,0
35,DrawW_AddSubdividPrimGT4__FP8POLY_GT4P12Draw_SVertexN31P25Draw_tGiveShelbyMoreCache,0,0,0
35,Font_Getcharacter__Fi,1,1,0
35,Hud_FBuildGT4__FP13HudPmx_tShapeiiUl,1,1,0
35,Increment__21tPListIteratorIndexed7tPlayer,1,1,0
35,Input_Store__Fv,1,1,0
35,MemCardFormat,1,1,0
35,Newton_UpdateRoadInfo__FP13BO_tNewtonObj,1,0,0
35,ProcessInput__25tPMenuItemLeftRightChoiceR13tInputKeyTypeR13tPMenuCommand,1,0,0
35,Replay_SaveReplay__Fv,0,1,0
35,SPCHNFS_C_D_IN_PURS_AWAY_PERP_REPLY_LOC,1,0,0
35,SPCHNFS_C_D_PERP_SIGHTED,1,0,0
35,TrsProj_TransPt__FP8coorddefT0,0,0,1
35,Upgrade__30AIDataRecord_CurveSpeedTable_ti,1,0,0
35,data_ready_callback,1,1,0
35,func_800F8C78,1,1,0
35,func_800FC374,1,0,0
35,func_8010C288,1,1,0
35,getcharacter,1,1,0
35,iSPCH_SampleExists,1,0,0
36,CdInit,1,1,0
36,ClearImage,1,1,0
36,CopSpeak_Free__FP17CopSpeak_tRequest,0,1,0
36,Draw_CheckFirstFrameRender__Fv,1,1,0
36,FILE_size,1,1,0
36,Hud_FBuildFT4__FP13HudPmx_tShapeiiUl,1,1,0
36,Hud_GoTpage__Fi,1,1,0
36,Math_Dist3D__FP8coorddefT0,0,0,0
36,Replay_Decompress__FPc,0,1,0
36,Scene_LoadSceneFile__Fi,1,1,0
36,StSetStream,1,1,0
36,__30AIDataRecord_CurveSpeedTable_tPc26AIDataRecord_WhichRecord_t,1,1,0
36,_padClrIntSio0,1,1,0
36,func_800F1120,1,1,0
36,func_800F8BE8,1,1,0
36,iSNDfindfreekey,0,1,0
37,AIPhysic_HandleWipeoutTimer__FP8Car_tObj,0,1,0
37,AIWorld_ZSplineDistance__FP8Car_tObjT0,1,0,0
37,AIWorld_ZSplineDistance__FP8coorddefT0P10matrixtdef,1,0,0
37,CopSpeak_CleanUp__Fv,1,1,0
37,Distance__Q26Speech12LocationBanki,0,1,0
37,FREE_add,0,0,0
37,Fog_FindKey__FiP6FogKey,1,1,0
37,Hud_FBuildSprite__FiiiUli,1,1,0
37,Night_SetCopColor__FP18GameSetup_tCarData,0,1,0
37,R3DCar_GetCarName__FPcii,1,1,0
37,SNDbankadd,1,1,0
37,SPCHNFS_C_D_ENGAGE_PURS_REP_SPDR_REPLY,1,0,0
37,TrgSfx_AddCarExtraSfx__FiiP8coorddefiT2iii,1,1,0
37,Weather_DeInit__Fv,1,1,0
37,__23AIDataRecord_BestLine_t26AIDataRecord_WhichRecord_t,1,1,0
37,_patch_card,1,1,0
37,func_800F8D04,1,1,0
37,func_800F8D98,1,1,0
37,iSNDlibatodlrv,1,1,0
37,iSNDsin,0,1,0
37,textnpixels,1,1,0
38,Anim_GetLastAnimPosRot__FiiP8coorddefP10matrixtdef,1,1,0
38,AudioTrk_CleanUp__Fv,1,1,0
38,CopSpeak_Alloc__FP17CopSpeak_tRequest,0,1,0
38,Newton_LimitAngularVelocity__FP13BO_tNewtonObj,0,1,0
38,SetDispMask,1,1,0
38,__25AIDataRecord_TrackCurve_t26AIDataRecord_WhichRecord_t,1,1,0
38,_padSetMainMode,1,1,0
38,func_800EE898,0,1,0
38,func_800EE930,0,1,0
38,func_800F0C50,1,1,0
38,func_800F2494,1,1,0
38,getasyncreadadr,1,1,0
38,getasyncreadstatus,1,1,0
38,initfileio,1,1,0
39,AISpeeds_SuperDuperSpeedUpTheCarsAtTheStartBecauseWeCannotActuallyHandleRenderingTheseCars__FP8Car_tObj,0,1,0
39,AI_TrafficStartUp__Fv,1,1,0
39,Activate__Q26Speech15DispatchSpeakeri,1,1,0
39,BWorldSm_FindClosestSlice__FP8coorddefP12BWorldSm_Pos,1,1,0
39,BWorldSm_FindClosestTriangleRez__FP8coorddefP12BWorldSm_Posi,1,0,0
39,CarIO_LicenseCheck__FiPiT1P8Car_tObji,0,1,0
39,Cars_CalcVelDownRoad__FP8Car_tObj,0,0,0
39,CheckForNeedyPlayers__10AIHigh_Cop,0,1,0
39,DrawW_WorldSetUpMatrix__FP10matrixtdefP6MATRIX,0,0,0
39,Flare_Tri__FPlN20i,0,1,0
39,GetCheckChasePosition__14AIHigh_BTC_CopP8coorddef,1,1,0
39,GetFirstStmQuadPts__FP12BWorldSm_PosP8CCOORD16,1,0,0
39,Physics_ResetCar__FP8Car_tObj,0,0,0
39,PickVoice__6SpeechP8Car_tObj,0,1,0
39,SNDgetvol,1,1,0
39,SPCH_Init,1,1,0
39,SetRCnt,0,1,0
39,__10AnimScriptii,1,1,0
39,func_800FC548,0,0,0
39,iSNDmulu64,0,0,0
40,AILife_IsSliceCloseToAnyCopCar__Fi,1,1,0
40,AILife_IsSliceInAnyVisibleArea__Fi,1,1,0
40,Camera_GetMode__Fi,0,1,0
40,CheckForControlsPressed__15AIHigh_BTC_Perp,0,1,0
40,CopSpeak_Cancel__Fv,1,1,0
40,Decrement__14tPListIterator7tPlayer,1,1,0
40,DrawW_DoObjectAnimations__Fv,1,1,0
40,Draw_StartFrameRender__Fv,1,1,0
40,Hud_InitMap__Fv,0,1,0
40,Night_KillNightDriving__Fv,1,1,0
40,Night_NightCopCalc__FP6VECTORPs,0,1,0
40,ReduceObjectPrecision__FP5GroupT0i,0,1,0
40,SPCHNFS_C_D_ENGAGE_PURS_REP_SPDR,1,0,0
40,Scene_BuildCustomSceneList__Fv,1,1,0
40,SimQueue_Reset__Fv,0,1,0
40,Skidmark_OnyxBuildFacets__FP13DRender_tView,1,1,0
40,chkRC2wait,0,1,0
40,func_800CB6A0,1,0,0
40,func_800EFC70,0,1,0
40,func_800F2D58,1,1,0
40,func_800F4470,1,0,0
40,iSNDplatformfxlevel,1,1,0
40,iSPCH_PlayChosen,1,1,0
40,readfile,1,1,0
40,readfile_systask,1,1,0
41,AISpeeds_CalcDesiredSpeed__FP8Car_tObj,1,0,0
41,AISpeeds_NeedToSlowDownForCurve__FP8Car_tObjiii,0,0,0
41,BuildObjCollisionMatrix__FiiiP10matrixtdef,1,1,0
41,CalculateTimeTillContact__17AIHigh_BTC_AIPerp,1,1,0
41,CopSpeak_GenericBankRequest__FiP8Car_tObj,1,1,0
41,Draw_InitRenderEngine__Fiiiiii,1,1,0
41,FindAbsClosestSliceCrude__FP8coorddefP12BWorldSm_Pos,1,1,0
41,FindMobile__6SpeechP8Car_tObj,1,1,0
41,Flare_QuadNotTransparent__FPlP7CVECTORi,0,1,0
41,Flare_Quad__FPlP7CVECTORi,0,1,0
41,Flare_SingleColorTex__FP7DVECTORP7CVECTORiici,1,0,0
41,Hud_BuildF4__FP7POLY_F4iiiiiUl,1,0,0
41,Input_Interface__FUli,0,1,0
41,Render_RenderWorld__FP13DRender_tView,1,1,0
41,Sim_CleanUp__Fv,1,1,0
41,func_800F9644,1,1,0
41,iSNDplatformpacketplaycreate,1,1,0
42,AICop_NoCopsInArea__Fii,1,1,0
42,AISpeeds_CalculateOncomingCarSpeed__FP8Car_tObj,0,1,0
42,CarIO_CopyToShape__FPsT0i,0,0,0
42,Device_VerifyType__Fi,1,1,0
42,GetPlaneY__FPC8coorddefN20,1,0,0
42,SirenOn__Fii,1,1,0
42,func_801058D8,1,0,0
42,iSNDstreamparsechunk,1,1,0
42,rdiv,0,1,0
43,AICop_StartUp__Fv,1,1,0
43,AILife_IsCoordInThisLiveArea__FP8coorddefP8Car_tObj,1,1,0
43,AudioClc_SoundOpponentHorn__Fiiii,1,1,0
43,AudioCmn_UpdateThunder__Fv,1,1,0
43,BWorld_InitSpikeBelt__Fv,0,1,0
43,CD_Restart,1,1,0
43,ClearOTagR,1,1,0
43,Clock_MasterInterruptHandler__Fv,1,1,0
43,CopSpeak_DirectRequest__FillP8Car_tObjPc,1,1,0
43,DoProvokedAttack__15AIHigh_Opponent,0,1,0
43,FarTargeting__13AIState_Chase,1,1,0
43,Flare_2DSpike__FPlT0i,0,1,0
43,Flare_SetMatrix__FP10matrixtdef,0,0,0
43,Hud_BuildGT4__FP8POLY_GT4P13HudPmx_tShapeiiUl,0,1,0
43,Hud_BuildSprite__FP4SPRTiiiUli,1,1,0
43,Math_NormalizeShortVector__FP8coorddef,1,1,0
43,RPause_StopPauseMenu__Fv,1,1,0
43,ReActivate__Q26Speech13MobileSpeaker,1,1,0
43,Ready__Q26Speech15DispatchSpeakerP8Car_tObj,1,0,0
43,Sim_CheckForPause__Fi,1,1,0
43,Texture_ProcessPaletteCopy__FP15Texture_pal8bitii,1,0,0
43,TrgSfx_CrashCar__FP8coorddef,1,1,0
43,__11AIHigh_BaseP8Car_tObj,1,1,0
43,_patch_gte,1,1,0
43,cSNDplay,1,1,0
43,func_80106878,0,1,0
43,iSNDremovetaggedpatch,1,0,0
43,iSNDserverremove100hzclient,0,1,0
43,iSNDserverremoveclient,0,1,0
43,iSPCH_SentenceMakeChoice,1,1,0
43,tmrint,1,1,0
43,transpose,0,0,0
44,AILife_ReencarnateTraffic__FP8Car_tObj,1,1,0
44,AIPhysic_HitWallCheck__FP8Car_tObj,0,1,0
44,AudioEng_Pause__Fv,0,1,0
44,AudioMus_QueueRequestedSong__Fv,1,1,0
44,Camera_ResetRelPos__Fi,0,1,0
44,GetCheckChasePosition__10AIHigh_CopP8coorddef,1,1,0
44,Quatern_VecInterpolate__FP8coorddefT0iT0,1,0,0
44,StFreeRing,0,1,0
44,TrgSfx_AddCarWheelSfx__FiiP8coorddefiT2i,1,1,0
44,_add_mant_d,0,1,0
44,func_800ED240,0,1,0
44,iSPCH_IterateChoice,1,1,0
45,AIPhysic_CoolPhysics__FP8Car_tObj,1,0,0
45,AudioCmn_TrafficSkidSFX__Fi6s_typeT1iii,1,1,0
45,Camera_PitchAndRoll__Fi,1,1,0
45,CheckCarBank__6SpeechPQ26Speech7CarBankPciPQ26Speech11CarBankName,1,0,0
45,Flare_QuadRing__FPlP7CVECTORi,0,1,0
45,Fog_AddKey__Fii,1,1,0
45,Hrz_GetHorizonPixMap__FP12Draw_tPixMap,1,1,0
45,Hud_WingmanFlash__Fii,1,1,0
45,MemCardUnformat,1,1,0
45,PauseMenu_FullText__FPcsss,1,1,0
45,ProcessInput__24tPMenuItemGoToMenuButtonR13tInputKeyTypeR13tPMenuCommand,1,0,0
45,SNDtimeremaining,1,1,0
45,STREAM_destroy,1,0,0
45,Sched_AddFunction__FP15Sched_tSchedulePFPv_vPvi,0,0,0
45,SetDefDrawEnv,1,0,0
45,TrgSfx_AddCarSplash__FiiP8coorddefiT2ii,1,1,0
45,___14ObjectSignAnim,1,1,0
45,___15ObjectMultiAnim,1,1,0
45,___6Speech,1,0,0
45,_card_stop,1,1,0
45,addsystemtask,0,1,0
45,asyncloadfileatcallback,1,1,0
45,iFILE_CommandCompleteCallback,1,1,0
45,iSPCH_ChooseShortSentence,1,1,0
45,unpackz,1,0,0
46,AIPhysic_ChangeDirection__FP8Car_tObji,0,1,0
46,AIWorld_IsDriveableLaneInSliceRange__Fiiii,0,1,0
46,AudioCmn_Pause__Fv,1,1,0
46,BWorld_OpenContext__Fii,0,1,0
46,Cars_FindCurrentLap__FP8Car_tObj,0,1,0
46,Draw_StartRenderingView__Fi,0,1,0
46,Flare_Moon__FP7SVECTORP15Draw_FlareCache,1,1,1
46,LoadShapesAndMakePmx_EnvMap__FPcP12Draw_tPixMapii,1,0,0
46,MemCardReadData,1,1,0
46,MemCardWriteData,1,1,0
46,MoveImage,1,1,0
46,NotifyCopsOfArrestComplete__15AIHigh_BTC_Perp,1,1,0
46,NotifyCopsOfArrest__15AIHigh_BTC_Perp,1,1,0
46,NotifyCopsOfFalseArrest__15AIHigh_BTC_Perp,1,1,0
46,NotifyHumanCopsOfArrestHud__15AIHigh_BTC_Perp,1,1,0
46,R3DCcar_ReadeMapData__Fv,1,1,0
46,Render_InitTrackRender__Fv,1,1,0
46,SNDfxmasterlevel,1,1,0
46,SetStrip__FP12BWorldSm_Pos,0,1,0
46,UpdateContext__FP13DRender_tViewi,1,1,0
46,asyncloadfilecallback,1,1,0
46,crossproduct,1,0,0
46,fixedsincos,1,0,0
46,iFILE_addbigopencallback,1,1,0
46,iSNDpsxfree,0,1,0
46,iSNDresettimbre,0,1,0
47,AISpeeds_GetUpgradeAccMult__Fi,1,1,0
47,AISpeeds_GetUpgradeBrakeMult__Fi,1,1,0
47,AISpeeds_GetUpgradeHandlingMult__Fi,1,1,0
47,AISpeeds_GetUpgradeTopSpeedMult__Fi,1,1,0
47,AudioCmn_PlayerHornOff__Fi,1,1,0
47,AudioMus_GetCurrentSong__Fv,0,1,0
47,ChooseLoopedSample__F6s_typeT0,0,0,0
47,Execute__12AIState_Idle,1,1,0
47,FILE_completeop,1,1,0
47,GetAnimFrameInfo__10AnimScriptPiT1,0,1,0
47,Hud_BuildG4__FP7POLY_G4iiiiiUlUlUlUl,1,0,0
47,NormalCache_AddEntry__FP12BWorldSm_Pos,0,1,0
47,SNDSYS_getopts,1,1,0
47,Sfx_Add__FP17Souffle_tISouffle,1,1,0
47,SirenOff__Fi,1,1,0
47,func_800FDFF4,0,0,0
47,iSNDdetunetolinear,0,1,0
47,loadshapeadr,1,1,0
48,AudioMus_AutoVolume__Fii,1,1,0
48,DrawC_PrimStop__FP8Car_tObjP13Draw_CarCache,0,1,0
48,FILE_close,1,1,0
48,FILE_open,1,1,0
48,FREE_findlargest,0,0,0
48,Hud_BuildSpriteFromFont__FP4SPRTcii,1,1,0
48,Hud_FBuildF4__FiiiiiUlcc,1,1,0
48,PCread,1,0,0
48,PCwrite,1,0,0
48,PadGetState,1,1,0
48,PutDrawEnv,1,1,0
48,RPause_CopyBackToFrontBuffer__Fv,1,1,0
48,SimQueue_SetCurrentInput__Fi,0,1,0
48,StGetNext,0,1,0
48,__fixsfsi,1,1,0
48,__floatsisf,0,1,0
48,_dbl_shift,0,1,0
48,_dbl_shift_us,0,1,0
48,bsearch,1,0,0
48,func_800EA7E8,1,1,0
48,func_800F1B3C,0,1,1
48,func_8010C1C8,1,1,0
48,intarcsin,0,1,0
49,AIPhysic_StopCar__FP8Car_tObjii,0,0,0
49,AIWorld_CalculateLaneInfo__FP8Car_tObj,1,0,0
49,AI_DoReactionsAndBehavior__FP8Car_tObj,1,1,0
49,Hud_BTC_QuitOut__Fv,1,1,0
49,Hud_BuildF3__FP7POLY_F3P13HudPmx_tShapeiiUl,1,0,0
49,Input_StartUp__Fv,1,1,0
49,Math_ResolveRotatedVector__FiiiPiT3,1,0,0
49,Newton_CheckForSpikeBelts__FP13BO_tNewtonObj,0,1,0
49,NormalCache_FindEntry__FP12BWorldSm_Pos,0,1,0
49,ReleaseCops__15AIHigh_BTC_Perp,1,1,0
49,Replay_Compress__FPc,0,1,0
49,SND3dpos,1,1,0
49,Weather_SetMatrix__FP10matrixtdef,0,0,0
49,Weather_TransformVertex__FP10matrixtdefiP7SVECTOR,1,0,1
49,func_800F0E54,1,1,0
49,iSNDplatformpitch,0,1,0
49,iSNDunsafevol,1,1,0
50,AIInit_CleanUp2__Fv,1,1,0
50,AIPerson_SetPersonality__FP8Car_tObji,1,1,0
50,AISpeeds_CalcCopTopSpeed__FP8Car_tObj,1,1,0
50,AIWorld_LaneIndex__Fii,1,1,0
50,AudioClc_ResetClosest__FiP8Car_tObji,1,1,0
50,Cars_CheckForAccidentScenes__Fv,1,1,0
50,Cars_SetAudioCalls__FP8Car_tObjiiiiii,0,0,0
50,CheckSpikeBelt__15AIHigh_BasicCop,1,1,0
50,Font_GetUVWH__FcPiN41,1,1,0
50,Night_FindClosestColor__FG7CVECTORPi,0,1,0
50,SNDSTRM_destroy,1,1,0
50,SetCar__Q26Speech11CarBankNamei,1,1,0
50,Udff_Opena__FPcT0i,1,1,0
50,crc16,0,1,0
50,func_80105060,1,1,0
50,func_80105C78,0,0,0
50,iSNDstreamnotifycallback,1,1,0
50,iSPCH_SentenceUsesParm,1,0,0
50,purgememadr,1,1,0
50,unpacksizez,1,0,0
51,CalcObjExtentPoints__FP8coorddefP8CCOORD16T0P5tQuat,1,0,0
51,Decrement__21tPListIteratorIndexed7tPlayer,1,1,0
51,Force_StartUp__Fv,1,1,0
51,Sched_DeleteFunction__FP15Sched_tSchedulePFPv_vPv,0,0,0
51,Sim_Restart__Fv,1,1,0
51,Weather_InitStateControls__Fv,0,1,0
51,__10AnimScriptP5Groupiii,1,1,0
51,_padStartCom,1,1,0
51,scaleFrequency__Fiii,0,1,0
52,AIPhysic_RevEngine__FP8Car_tObj,0,1,0
52,AudioMus_BuildPattern__FPc,1,1,0
52,CheckForClosestTriggerOfType__24AITrigger_TriggerManageri11triggerTypei,0,0,0
52,Object_ClearCustomObjects__Fv,1,1,0
52,R3DCar_StartUp__Fv,1,1,0
52,ccos,1,0,0
52,func_80108B24,1,1,0
52,random,0,1,0
53,AudioClc_CalcCarDirection__FP17DRender_tCalcViewP8Car_tObj,0,0,0
53,AudioMus_StopSong__Fi,1,1,0
53,CD_flush,0,1,0
53,CheckForCops__14AIHigh_TrafficPi,1,1,0
53,Execute__14AIState_Cruise,1,0,0
53,Flare_PreCalcHexLightBeam__FPli,0,1,1
53,GetSimObj__FiP18Object_tSimObjListPi,0,1,0
53,Hud_BuildF4o__FP7POLY_F4iiiiiUlScSc,1,0,0
53,Newton_CopyRoadMatrixToOrientMat__FP13BO_tNewtonObji,0,0,0
53,Newton_CopyRoadMatrixToShadowMat__FP13BO_tNewtonObji,0,0,0
53,PadInfoAct,1,1,0
53,SNDmastervol,1,1,0
53,Track_DeInit__Fv,1,1,0
53,_padLoadActInfo,1,1,0
53,func_800F0D80,1,1,0
53,iSNDpsxpacketstop,1,1,0
53,iSNDresolvetaggedpatch,1,0,0
54,AIInit_StartUp2__Fv,1,1,0
54,AIPhysic_CheckForBadPosition__FP8Car_tObj,1,1,0
54,AudioCmn_DeInit__Fv,1,1,0
54,DrawW_DivVertice__FP12Draw_SVertexN20,0,0,0
54,FindClosestLocationTo__6SpeechPQ26Speech12LocationBanki,1,0,0
54,Flare_SingleColorOct__FP7DVECTORP7CVECTORiii,1,1,0
54,Physics_StopCar__FP8Car_tObj,0,0,0
54,Platform_SysStartUp__Fv,1,1,0
54,SNDSTRM_purge,1,1,0
54,TextureProcess_DepthColorCluts__FPci,1,1,0
54,TrgSfx_InitTrgSfx__Fv,0,1,0
54,Weather_ChangeDensityBasedOnTime__Fv,1,1,0
54,_get_card_event,1,1,0
54,_get_card_event_x,1,1,0
54,func_800F2968,1,1,0
54,func_80108680,1,1,0
54,func_8010C0F0,1,1,0
54,iSNDdmqueuesplit,1,1,0
54,iSNDunsafebend,1,1,0
55,AIPerson_LoadScriptData__FP10Udff_tInfo,1,1,0
55,AIWorld_CalcRoadBend__FP8Car_tObji,0,1,0
55,Device_PSXPadMulti__FUl,1,1,0
55,Flare_TextureQuad__FPlP7CVECTORci,0,1,0
55,Font_Blit__FiiPviiP12charactertbli,1,1,0
55,Hrz_LightningFlicker__Fi,1,1,0
55,Init__24AITrigger_TriggerManagerPc,1,1,0
55,Newton_CalcPerpenHeightOfCenterPointFromGround__FP13BO_tNewtonObjP8coorddefT1,1,0,0
55,SNDPKTPLAY_stop,1,1,0
55,Skidmark_EndStretch__FP16Skidmark_SegmentiP5tSkidP8coorddefP7CVECTORii,1,1,0
55,_dirFailAuto,1,1,0
55,initmemblock,1,1,0
56,AudioEng_CleanUp__Fv,1,1,0
56,AudioTrk_Reset__Fv,1,1,0
